,up_dt,up_price,down_dt,down_price,highest,weeks,rise_rate%,down_up%,id
3931,2014-10-10,93.41,2015-09-30,72.98,188.6,46,105.69,-21.87,002375
3932,2019-03-22,42.33,2019-06-28,37.01,43.27,14,4.24,-12.57,002375
3933,2020-04-03,41.29,2020-12-25,45.4,97.34,38,133.09,9.95,002375
3934,2012-03-02,20.28,2012-05-04,17.32,20.78,9,0.0,-14.6,002377
3935,2013-10-11,14.98,2015-09-30,27.46,61.9,93,325.72,83.31,002377
3936,2015-12-25,41.14,2016-02-05,29.14,42.22,6,0.0,-29.17,002377
3937,2017-01-20,43.7,2018-02-02,31.32,48.04,53,10.64,-28.33,002377
3938,2019-04-30,23.48,2019-05-31,19.36,22.04,4,0.0,-17.55,002377
3939,2020-08-14,18.64,2021-01-22,15.48,20.56,23,10.54,-16.95,002377
3940,2021-04-16,17.6,2021-04-23,16.8,16.8,1,0.0,-4.55,002377
3941,2012-04-20,31.4,2012-09-21,25.76,33.31,22,7.38,-17.96,002378
3942,2014-08-15,21.02,2015-09-25,17.45,47.87,55,130.81,-16.98,002378
3943,2016-08-19,24.73,2017-01-13,20.11,24.57,20,6.78,-18.68,002378
3944,2017-09-01,24.12,2017-12-22,20.52,28.64,15,10.24,-14.93,002378
3945,2019-04-26,14.06,2019-11-22,11.08,18.18,30,38.57,-21.19,002378
3946,2020-09-11,12.94,2022-01-07,17.6,25.66,69,100.47,36.01,002378
3947,2013-03-08,24.87,2013-04-19,22.55,24.16,6,0.62,-9.33,002380
3948,2013-07-12,23.8,2016-10-21,95.3,126.71,168,423.81,300.42,002380
3949,2019-04-19,51.95,2020-05-15,44.96,51.05,55,3.59,-13.46,002380
3950,2020-07-31,50.81,2021-01-22,44.81,56.06,25,0.59,-11.81,002380
3951,2021-04-23,46.64,2021-05-07,41.69,42.5,2,0.0,-10.61,002380
3952,2012-06-29,24.26,2012-09-28,20.71,25.9,13,0.0,-14.63,002381
3953,2013-01-25,25.49,2015-09-30,48.49,103.66,135,301.01,90.23,002381
3954,2015-11-06,75.62,2016-03-11,59.15,87.91,17,0.26,-21.78,002381
3955,2019-03-01,38.68,2020-04-03,40.03,56.18,56,21.97,3.49,002381
3956,2020-06-12,49.48,2021-02-05,44.53,56.68,34,16.24,-10.0,002381
3957,2021-03-12,51.01,2021-06-18,46.15,55.91,14,6.78,-9.53,002381
3958,2012-07-06,32.02,2012-08-31,26.23,30.13,8,0.0,-18.08,002382
3959,2013-03-08,30.7,2014-02-14,36.43,45.58,49,49.79,18.66,002382
3960,2014-02-21,44.38,2015-08-28,63.1,119.14,77,155.83,42.18,002382
3961,2015-11-27,84.76,2016-02-26,64.03,91.36,12,0.0,-24.46,002382
3962,2016-10-14,72.88,2017-07-07,77.8,83.8,38,14.04,6.75,002382
3963,2018-01-12,121.6,2018-12-14,101.98,145.96,47,40.73,-16.13,002382
3964,2020-02-21,101.8,2021-03-26,118.96,200.98,57,81.59,16.86,002382
3965,2013-03-01,31.14,2013-08-02,25.74,31.22,22,5.9,-17.34,002383
3966,2013-09-06,26.54,2015-10-09,48.0,100.6,94,270.4,80.86,002383
3967,2015-11-27,61.48,2016-05-06,48.66,63.59,11,4.49,-20.85,002383
3968,2016-09-14,64.21,2018-07-27,86.02,103.76,85,64.18,33.97,002383
