,up_dt,up_price,down_dt,down_price,highest,weeks,rise_rate%,down_up%,id
4204,2020-03-06,10.93,2020-11-20,9.83,13.45,37,42.03,-10.06,601789
4205,2015-12-04,36.15,2016-03-11,28.39,42.75,13,14.55,-21.47,601799
4206,2016-04-22,41.77,2016-08-26,45.44,52.48,18,16.99,8.79,601799
4207,2017-03-24,43.52,2017-03-31,41.55,41.55,1,0.0,-4.53,601799
4208,2017-06-23,47.66,2018-10-12,50.14,65.86,66,35.4,5.2,601799
4209,2019-03-08,59.59,2022-01-21,189.17,237.33,149,286.53,217.45,601799
4210,2013-02-08,18.1,2013-04-19,16.36,18.05,9,1.35,-9.61,601808
4211,2013-09-13,18.77,2014-04-30,17.46,25.74,33,41.43,-6.98,601808
4212,2014-09-19,21.2,2014-11-07,19.04,20.97,7,1.6,-10.19,601808
4213,2020-07-10,17.29,2020-09-04,15.02,16.37,8,0.0,-13.13,601808
4214,2021-10-08,19.76,2021-12-24,17.35,18.21,11,0.0,-12.2,601808
4215,2013-01-18,3.27,2013-08-02,3.0,3.81,27,6.42,-8.26,601818
4216,2020-07-31,5.27,2020-12-25,5.36,5.99,21,12.81,1.71,601818
4217,2021-06-04,11.85,2021-09-30,11.16,15.18,17,28.21,-5.82,601828
4218,2018-09-21,11.4,2018-11-30,10.2,11.76,9,0.0,-10.53,601857
4219,2021-09-30,8.13,2021-10-29,6.88,7.93,4,0.0,-15.38,601872
4220,2014-08-15,28.29,2016-02-05,28.65,48.39,50,69.37,1.27,601877
4221,2017-10-13,36.09,2018-08-03,34.67,43.73,42,22.49,-3.93,601877
4222,2019-12-20,41.91,2020-04-10,38.58,45.72,15,10.2,-7.95,601877
4223,2019-12-27,11.26,2020-05-08,10.35,12.18,18,8.65,-8.08,601878
4224,2015-11-13,7.18,2016-01-08,5.27,7.29,8,0.0,-26.6,601880
4225,2015-12-04,28.98,2016-02-19,21.34,29.52,10,4.38,-26.36,601886
4226,2011-09-09,27.89,2011-10-14,25.15,27.09,4,0.0,-9.82,601888
4227,2013-02-22,30.38,2014-05-16,32.65,42.27,64,45.36,7.47,601888
4228,2014-09-12,39.81,2016-02-26,45.87,74.44,64,84.99,15.22,601888
4229,2020-06-05,217.87,2021-09-03,481.29,782.21,65,219.6,120.91,601888
4230,2020-07-24,19.77,2020-09-25,16.76,20.33,9,10.07,-15.23,601890
4231,2021-06-18,16.89,2021-07-30,15.48,17.32,6,0.0,-8.35,601890
4232,2017-07-28,7.23,2017-12-01,6.95,7.85,17,4.67,-3.87,601898
4233,2011-07-29,86.55,2011-10-21,65.4,89.4,11,3.47,-24.44,601899
4234,2017-07-28,64.95,2018-06-22,68.1,91.8,46,35.1,4.85,601899
4235,2014-09-05,20.42,2015-10-23,33.3,57.64,57,189.94,63.08,601908
4236,2015-11-27,33.26,2016-01-15,23.62,34.9,7,3.93,-28.98,601908
4237,2016-11-25,31.62,2016-12-30,29.14,30.02,5,0.0,-7.84,601908
4238,2017-08-11,7.64,2017-11-03,6.35,7.74,11,1.84,-16.88,601918
4239,2014-08-22,4.07,2016-02-26,6.36,15.86,59,306.67,56.27,601919
4240,2014-12-12,13.0,2015-01-16,12.46,12.46,5,1.3,-4.15,601928
4241,2021-05-07,9.37,2021-11-19,8.97,9.66,28,1.05,-4.27,601928
4242,2013-09-30,28.76,2014-04-04,25.72,30.98,26,6.39,-10.57,601933
4243,2014-07-25,29.48,2015-12-31,41.88,61.68,74,98.2,42.06,601933
4244,2020-03-27,83.52,2020-07-31,78.08,90.32,18,5.81,-6.51,601933
4245,2020-02-14,10.57,2021-03-26,15.11,20.83,58,97.44,42.95,601952
4246,2017-08-18,11.96,2017-11-17,9.92,12.57,12,6.98,-17.06,601958
4247,2015-03-13,14.9,2015-09-18,11.68,26.07,27,57.14,-21.61,601965
4248,2017-09-15,12.95,2017-11-03,10.73,12.32,6,0.0,-17.14,601969
4249,2013-01-04,3.76,2013-07-05,3.6,3.99,25,6.97,-4.26,601988
4250,2013-09-18,3.74,2014-01-10,3.44,3.82,16,1.6,-8.02,601988
4251,2014-06-27,3.71,2015-11-13,5.54,7.21,72,91.76,49.33,601988
4252,2013-09-30,10.08,2013-11-08,9.09,10.53,5,0.0,-9.82,601989
4253,2014-09-12,10.04,2015-12-11,15.51,29.92,64,201.61,54.48,601989
4254,2020-01-03,15.34,2020-12-04,15.96,22.96,47,54.72,4.04,601990
4255,2013-12-06,7.78,2014-02-07,6.23,7.33,9,0.0,-19.92,601992
4256,2014-08-08,6.7,2015-09-18,8.4,14.44,58,112.67,25.37,601992
4257,2014-02-28,6.3,2015-09-30,7.33,12.04,83,105.81,16.35,601998
4258,2015-12-25,9.45,2016-01-15,7.52,8.95,3,0.0,-20.42,601998
4259,2017-07-28,8.8,2017-11-24,8.39,8.67,16,0.81,-4.66,601998
4260,2018-01-19,9.44,2018-04-13,8.57,9.7,12,0.62,-9.22,601998
4261,2014-07-11,7.52,2015-08-28,10.24,20.43,59,176.45,36.17,601999
4262,2020-01-17,7.62,2020-05-15,6.59,11.1,16,35.53,-13.52,601999
4263,2014-08-22,94.67,2015-08-21,86.09,154.85,52,67.5,-9.06,603000
4264,2015-11-27,11.54,2016-02-05,8.7,12.41,10,4.64,-24.61,603002
4265,2015-12-25,26.91,2016-01-29,15.19,29.87,5,0.0,-43.55,603003
4266,2020-04-30,8.27,2020-05-15,8.56,8.63,2,0.0,3.51,603003
4267,2015-11-20,51.55,2016-03-11,33.45,64.97,15,36.41,-35.11,603006
4268,2021-01-08,24.58,2021-01-22,19.78,20.68,2,0.0,-19.53,603006
4269,2015-10-23,25.95,2016-03-11,23.22,38.49,19,35.1,-10.52,603008
4270,2015-11-13,36.93,2016-03-18,31.87,40.28,17,8.28,-13.7,603009
4271,2016-06-17,39.54,2016-08-05,41.37,42.31,7,1.0,4.63,603009
4272,2020-01-10,18.38,2020-02-07,15.18,17.91,3,0.0,-17.41,603009
4273,2020-08-28,17.48,2020-09-25,15.63,16.78,4,0.0,-10.58,603009
4274,2016-07-29,24.83,2016-11-04,25.87,28.89,13,13.61,4.19,603011
4275,2019-09-20,12.63,2019-12-06,10.45,11.49,11,0.0,-17.26,603011
4276,2020-03-06,14.09,2020-05-15,10.51,12.89,10,6.97,-25.41,603011
4277,2020-08-21,11.67,2020-11-20,11.89,12.67,13,9.7,1.89,603011
4278,2021-09-03,12.35,2021-10-15,11.53,12.07,6,0.0,-6.64,603011
4279,2020-04-24,66.56,2020-05-22,58.15,63.58,4,0.0,-12.64,603018
4280,2019-03-22,123.98,2019-08-30,99.98,131.18,23,8.29,-19.36,603019
4281,2019-09-06,109.78,2019-11-15,95.42,109.36,10,0.0,-13.08,603019
4282,2020-01-17,122.38,2020-12-25,127.44,199.17,48,69.54,4.13,603019
4283,2019-11-08,18.84,2019-11-29,17.4,17.68,3,0.11,-7.64,603020
4284,2020-04-24,21.16,2021-02-05,19.52,28.22,41,35.54,-7.75,603020
4285,2021-05-14,42.2,2022-03-02,27.18,48.12,41,12.9,-35.59,603020
4286,2017-09-15,42.43,2018-01-26,36.71,47.79,18,12.37,-13.48,603027
4287,2018-05-11,41.07,2018-09-07,31.65,51.95,17,15.06,-22.94,603027
4288,2019-03-22,45.15,2021-05-21,126.01,196.84,112,302.62,179.09,603027
4289,2021-04-09,11.6,2021-09-03,11.15,13.01,21,7.34,-3.88,603028
4290,2019-10-25,21.7,2020-01-23,17.92,21.82,13,0.83,-17.42,603030
4291,2020-01-03,14.79,2020-04-30,11.97,17.34,16,2.79,-19.07,603035
4292,2020-07-10,34.61,2021-01-08,25.86,35.68,26,0.0,-25.28,603038
4293,2020-02-07,195.34,2021-06-11,241.53,324.07,70,74.39,23.65,603039
4294,2020-06-24,48.69,2021-05-07,47.1,64.98,45,28.6,-3.27,603040
4295,2020-01-23,16.01,2020-10-30,14.67,27.14,39,87.3,-8.37,603042
4296,2020-06-12,32.13,2021-07-09,36.14,45.95,56,38.61,12.48,603043
4297,2020-03-06,17.27,2020-05-15,15.71,18.14,10,2.14,-9.03,603050
4298,2020-02-28,9.48,2020-03-13,9.02,9.67,2,0.0,-4.85,603063
4299,2019-04-26,14.3,2019-05-31,12.57,13.39,5,4.45,-12.1,603067
4300,2019-11-29,7.92,2021-01-29,17.44,63.98,60,603.08,120.2,603069
4301,2021-05-28,13.75,2021-06-11,13.85,13.97,2,0.0,0.73,603080
4302,2021-09-03,16.4,2021-10-29,16.1,20.11,8,20.35,-1.83,603080
4303,2019-10-18,16.31,2020-03-13,12.62,18.55,20,15.0,-22.62,603081
4304,2020-03-27,20.09,2020-04-03,18.23,18.23,1,0.0,-9.26,603088
4305,2020-04-24,22.32,2021-02-05,19.46,29.07,41,26.34,-12.81,603088
4306,2020-07-10,17.77,2020-12-25,15.63,19.12,24,8.95,-12.04,603090
4307,2020-03-13,10.74,2020-03-20,9.59,9.59,1,0.0,-10.71,603100
4308,2019-04-19,13.41,2019-04-30,11.39,12.39,2,0.0,-15.06,603101
4309,2020-01-03,27.43,2020-04-03,20.34,28.73,12,2.75,-25.85,603103
4310,2020-12-31,27.11,2021-01-15,20.71,23.2,2,0.0,-23.61,603103
4311,2020-07-31,14.68,2020-09-04,14.86,15.41,5,1.52,1.23,603106
4312,2016-05-20,30.24,2017-06-02,27.65,39.9,33,29.63,-8.56,603111
4313,2017-09-08,35.75,2018-01-26,31.8,40.23,19,8.94,-11.05,603111
4314,2021-07-16,5.6,2021-08-06,5.2,5.5,3,0.0,-7.14,603117
4315,2020-07-31,31.71,2020-10-16,29.07,33.19,11,4.5,-8.33,603118
4316,2015-11-06,22.27,2016-01-29,17.09,26.12,12,16.82,-23.26,603126
4317,2014-09-19,12.94,2014-11-07,12.98,12.98,7,1.64,0.31,603128
4318,2017-11-10,21.79,2017-12-01,19.29,20.77,3,0.0,-11.47,603128
4319,2021-11-12,176.89,2022-02-18,139.35,185.46,13,0.0,-21.22,603129
4320,2020-02-07,52.29,2020-05-29,46.61,70.38,16,0.44,-10.86,603131
4321,2021-09-24,59.65,2022-02-11,55.06,77.91,19,28.37,-7.69,603131
4322,2020-04-17,36.04,2020-05-22,33.76,37.85,5,2.16,-6.33,603136
4323,2021-03-19,47.12,2021-06-04,36.97,48.59,11,2.47,-21.54,603136
4324,2020-01-23,17.49,2020-05-15,17.39,18.44,15,0.0,-0.57,603139
4325,2019-04-19,39.37,2019-05-10,34.21,34.39,3,1.54,-13.11,603158
4326,2015-12-04,134.9,2016-02-05,94.65,142.02,9,6.62,-29.84,603168
4327,2020-07-31,43.47,2020-11-06,39.24,50.7,14,20.03,-9.73,603168
4328,2021-06-04,53.93,2021-11-05,43.7,55.48,22,0.0,-18.97,603168
4329,2020-09-04,11.19,2020-11-27,11.16,11.48,12,13.21,-0.27,603178
4330,2021-06-04,10.79,2021-10-08,10.69,12.19,18,19.16,-0.93,603178
4331,2021-04-16,23.75,2021-05-14,22.11,23.67,4,0.0,-6.91,603183
4332,2021-10-22,116.82,2022-02-18,99.15,132.82,16,22.53,-15.13,603187
4333,2017-09-01,41.32,2017-09-29,39.76,41.08,4,0.0,-3.78,603188
4334,2020-07-24,27.18,2020-09-18,27.27,30.51,8,7.73,0.33,603192
4335,2021-06-04,46.18,2021-09-17,40.86,54.49,15,15.89,-11.52,603197
4336,2020-09-11,23.37,2020-10-09,22.33,24.81,4,0.0,-4.45,603199
4337,2020-03-06,72.68,2020-09-30,43.24,97.84,30,77.47,-40.51,603200
4338,2019-12-27,47.63,2021-02-05,42.13,60.86,57,26.06,-11.55,603203
4339,2021-09-24,33.75,2022-01-07,29.9,37.65,15,16.35,-11.41,603212
4340,2020-05-22,29.09,2021-07-02,46.38,85.16,58,190.35,59.44,603218
4341,2021-07-30,64.96,2022-01-21,49.94,75.02,25,15.81,-23.12,603218
4342,2020-12-04,24.93,2021-11-19,28.46,46.81,50,81.72,14.16,603225
4343,2018-04-13,50.38,2018-05-04,48.23,48.52,3,0.0,-4.27,603228
4344,2019-08-02,59.99,2020-11-13,65.21,79.45,66,19.92,8.7,603228
4345,2019-05-31,60.84,2019-06-21,55.77,55.77,3,6.53,-8.33,603233
4346,2021-12-10,54.24,2022-02-11,49.32,58.2,8,8.38,-9.07,603239
4347,2021-04-30,12.78,2021-05-28,12.15,13.16,4,0.0,-4.93,603278
4348,2016-12-02,117.65,2016-12-30,109.95,117.72,4,0.0,-6.54,603288
4349,2021-06-18,12.19,2021-09-30,12.75,14.01,15,10.66,4.59,603289
4350,2020-02-21,51.47,2020-04-10,40.85,50.0,7,5.2,-20.63,603297
4351,2019-12-06,13.7,2020-04-03,12.54,14.8,16,11.45,-8.47,603298
4352,2020-08-21,8.02,2020-09-18,7.27,7.55,4,0.0,-9.35,603299
4353,2017-01-20,37.78,2017-03-17,32.32,47.98,8,24.49,-14.45,603300
4354,2020-08-21,18.9,2020-10-30,18.42,19.49,10,2.2,-2.54,603300
4355,2020-01-10,22.14,2020-01-23,21.08,21.57,2,0.0,-4.79,603303
4356,2016-05-27,44.96,2016-08-26,48.85,51.74,13,7.75,8.65,603306
4357,2015-11-13,25.27,2016-03-11,19.43,31.46,16,22.94,-23.11,603308
4358,2020-02-14,32.92,2020-06-24,35.09,41.14,19,23.69,6.59,603309
4359,2019-10-25,24.04,2019-11-08,24.12,24.12,2,2.2,0.33,603315
4360,2020-03-27,11.93,2020-06-19,8.46,13.3,12,16.06,-29.09,603316
4361,2019-03-22,50.47,2019-12-13,35.11,95.44,38,75.63,-30.43,603318
4362,2019-09-27,44.15,2020-01-23,36.29,46.05,17,5.43,-17.8,603322
4363,2020-08-14,27.6,2020-09-18,25.56,28.91,5,0.0,-7.39,603327
4364,2015-12-11,30.04,2016-01-22,24.03,31.31,6,0.71,-20.01,603328
4365,2016-06-17,29.25,2016-07-29,27.58,29.96,6,1.35,-5.71,603328
4366,2017-10-27,34.76,2018-01-05,32.06,35.06,10,3.0,-7.77,603328
4367,2020-01-17,29.05,2020-02-14,27.03,29.0,3,2.65,-6.95,603330
4368,2020-01-10,17.34,2020-05-29,16.24,19.01,19,6.44,-6.34,603331
4369,2020-07-31,17.12,2020-09-30,15.33,17.51,9,1.86,-10.46,603331
4370,2015-11-20,15.18,2016-03-11,12.98,14.72,15,9.52,-14.49,603333
4371,2016-04-01,13.13,2016-05-13,11.01,13.86,6,5.56,-16.15,603333
4372,2016-11-11,16.08,2017-05-12,10.85,15.75,26,3.01,-32.52,603333
4373,2019-03-15,11.07,2020-03-06,11.93,17.66,50,42.88,7.77,603333
4374,2019-06-06,28.31,2019-08-09,28.15,32.55,9,0.0,-0.57,603336
4375,2020-04-10,30.03,2020-11-06,25.66,36.74,30,33.36,-14.55,603336
4376,2018-12-28,55.11,2019-05-31,48.07,68.53,21,27.4,-12.77,603337
4377,2020-07-24,19.23,2021-03-26,22.42,34.63,35,75.79,16.59,603348
4378,2021-12-03,48.8,2022-03-02,39.26,51.5,12,8.17,-19.55,603355
4379,2020-03-06,28.64,2020-05-29,24.38,31.3,12,4.79,-14.87,603359
4380,2020-04-24,22.31,2020-06-24,22.73,22.73,9,7.17,1.88,603363
4381,2016-07-01,86.96,2016-07-29,83.15,89.81,4,3.34,-4.38,603368
4382,2019-04-26,67.84,2019-06-21,64.44,68.93,8,0.0,-5.01,603368
4383,2020-07-31,72.53,2020-09-30,64.18,72.08,9,2.1,-11.51,603368
4384,2015-12-04,35.43,2016-01-29,25.82,35.47,8,8.31,-27.12,603369
4385,2016-05-13,33.7,2016-08-05,34.13,39.0,12,19.27,1.28,603369
4386,2017-03-10,35.55,2017-05-12,31.7,35.6,9,1.34,-10.83,603369
4387,2017-08-04,37.15,2018-11-09,39.3,60.18,64,49.4,5.79,603369
4388,2019-03-15,66.4,2021-08-20,106.8,158.5,126,128.62,60.84,603369
4389,2021-12-03,146.93,2022-03-02,136.25,150.9,12,0.35,-7.27,603369
4390,2019-11-01,16.27,2021-07-23,47.56,82.3,89,401.22,192.32,603378
4391,2020-09-18,17.41,2020-11-20,17.84,19.31,9,7.82,2.47,603386
4392,2020-02-14,63.25,2021-01-22,69.19,89.75,49,21.55,9.39,603387
4393,2020-01-23,22.65,2020-02-21,21.98,21.98,3,6.23,-2.96,603388
4394,2019-04-12,47.1,2019-06-06,35.07,42.9,8,0.0,-25.54,603393
4395,2020-02-14,37.22,2020-04-24,27.24,39.15,10,0.0,-26.81,603396
4396,2015-12-31,17.79,2016-01-15,13.27,14.81,2,0.0,-25.41,603399
4397,2019-03-29,102.29,2021-02-19,170.23,228.02,98,118.37,66.42,603429
4398,2021-06-18,570.7,2021-08-20,440.92,573.7,9,0.0,-22.74,603444
4399,2019-03-29,34.98,2019-05-10,30.58,35.7,6,3.66,-12.58,603456
4400,2021-03-12,33.31,2021-08-06,29.25,34.61,21,1.94,-12.19,603458
4401,2021-03-26,15.49,2021-07-02,11.9,17.83,14,1.71,-23.18,603477
4402,2021-11-05,15.14,2021-12-03,12.84,14.34,4,0.0,-15.19,603477
4403,2020-05-08,9.37,2021-03-19,12.27,18.24,44,98.91,30.95,603488
4404,2019-04-04,31.94,2019-08-23,23.61,34.99,20,16.98,-26.08,603499
4405,2019-03-15,47.43,2021-10-15,250.61,329.76,134,550.16,428.38,603501
4406,2021-12-03,304.36,2022-02-25,245.62,311.38,11,1.56,-19.3,603501
4407,2020-01-10,22.78,2020-04-30,24.85,26.66,15,8.11,9.09,603507
4408,2019-04-12,47.67,2019-05-17,42.68,49.27,5,0.0,-10.47,603515
4409,2018-11-02,37.96,2018-11-09,36.99,36.99,1,0.0,-2.56,603517
4410,2019-03-22,47.76,2021-07-23,110.38,147.92,121,195.66,131.11,603517
4411,2020-02-07,16.99,2020-11-13,18.52,22.92,40,29.13,9.01,603527
4412,2020-03-06,24.73,2021-02-05,21.67,38.68,48,47.13,-12.37,603528
4413,2021-06-18,55.01,2021-07-23,45.5,56.46,5,0.0,-17.29,603538
4414,2015-11-27,37.21,2016-01-29,22.64,37.75,9,10.9,-39.16,603555
4415,2016-12-02,30.05,2017-04-28,23.54,31.96,3,0.0,-21.66,603555
4416,2020-07-31,10.68,2021-01-08,8.91,16.09,23,50.66,-16.57,603557
4417,2016-09-09,77.85,2017-05-05,63.23,116.96,18,49.22,-18.78,603558
4418,2020-01-03,43.99,2020-03-27,36.23,45.08,11,1.53,-17.64,603558
4419,2020-04-03,39.01,2020-05-08,32.47,36.47,5,0.0,-16.76,603559
4420,2021-07-09,51.08,2021-07-30,42.5,51.4,3,0.0,-16.8,603566
4421,2020-02-14,28.48,2020-04-30,25.7,27.98,11,0.0,-9.76,603567
4422,2019-03-22,39.02,2020-12-31,51.83,69.92,92,83.61,32.83,603568
4423,2021-04-30,63.28,2021-06-18,59.75,64.76,7,5.99,-5.58,603568
4424,2020-04-10,18.6,2020-06-19,22.36,28.22,10,41.45,20.22,603577
4425,2020-01-17,23.11,2020-05-15,21.43,23.16,16,3.35,-7.27,603578
4426,2021-04-30,74.34,2021-09-03,66.52,87.62,18,15.72,-10.52,603579
4427,2020-07-24,25.47,2020-12-25,22.86,30.06,22,14.95,-10.25,603580
4428,2021-12-10,158.28,2022-01-14,127.93,153.31,5,0.0,-19.17,603583
4429,2020-07-24,18.7,2020-11-13,17.49,21.2,16,5.47,-6.47,603586
4430,2017-04-14,69.78,2017-06-16,61.86,76.58,9,12.65,-11.35,603588
4431,2019-04-04,57.77,2020-02-14,48.25,69.07,44,24.56,-16.48,603589
4432,2020-03-06,39.6,2020-05-29,33.44,41.0,12,4.01,-15.56,603590
4433,2020-07-10,47.35,2020-12-25,37.49,54.82,24,5.73,-20.82,603590
4434,2020-01-03,41.29,2020-11-27,25.27,41.69,46,0.0,-38.8,603598
4435,2020-01-03,31.34,2020-06-19,34.14,35.68,23,13.85,8.93,603599
4436,2020-07-17,37.65,2021-01-29,34.2,57.32,28,38.22,-9.16,603600
4437,2016-11-25,34.65,2016-12-23,32.96,32.98,4,2.74,-4.88,603606
4438,2018-08-17,25.6,2018-11-02,25.81,28.6,10,10.42,0.82,603606
4439,2021-01-08,32.23,2021-02-10,30.33,38.17,5,0.0,-5.9,603607
4440,2021-12-17,32.31,2022-02-18,30.86,33.48,8,3.62,-4.49,603607
4441,2015-12-04,20.77,2016-01-29,15.43,21.41,8,10.93,-25.71,603609
4442,2016-05-13,23.35,2016-08-12,23.75,26.35,13,7.86,1.71,603609
4443,2019-03-08,17.03,2020-02-21,18.46,22.94,49,30.86,8.4,603609
4444,2020-04-24,24.19,2020-11-13,19.84,29.18,29,25.72,-17.98,603609
4445,2016-09-09,64.26,2016-11-25,77.8,78.04,10,28.69,21.07,603611
4446,2019-03-01,52.95,2020-11-06,52.62,70.79,87,45.96,-0.62,603611
4447,2020-07-24,10.04,2020-09-04,11.32,11.32,6,7.91,12.75,603615
4448,2021-05-28,13.74,2021-08-13,10.41,12.74,11,0.0,-24.24,603615
4449,2019-04-26,23.7,2019-08-02,24.98,27.29,14,16.13,5.4,603617
4450,2019-03-08,42.43,2021-07-02,184.41,278.43,120,546.61,334.62,603638
4451,2021-04-16,28.04,2021-11-05,27.72,51.0,29,86.54,-1.14,603657
4452,2019-04-12,67.76,2021-02-26,126.31,177.53,97,177.43,86.41,603658
4453,2018-04-04,37.63,2018-06-01,34.16,38.91,8,0.0,-9.22,603660
4454,2019-03-22,35.15,2019-04-26,31.89,34.59,5,0.0,-9.27,603660
4455,2021-03-19,24.03,2021-04-30,20.35,22.07,6,0.0,-15.31,603663
4456,2021-12-03,211.96,2022-02-25,182.79,223.04,11,13.87,-13.76,603666
4457,2020-01-10,13.09,2020-04-03,11.09,13.01,11,0.77,-15.28,603667
4458,2020-04-24,16.02,2020-06-12,14.03,17.49,7,6.19,-12.42,603668
4459,2020-02-21,17.62,2021-03-19,24.01,30.87,56,74.21,36.27,603669
4460,2021-04-16,26.12,2021-09-30,26.18,32.66,24,18.08,0.23,603669
4461,2021-12-10,30.51,2022-02-11,25.27,30.3,8,0.73,-17.17,603669
4462,2020-08-14,32.48,2020-12-31,29.75,35.05,20,11.77,-8.41,603677
4463,2021-08-06,31.82,2021-10-08,29.72,32.75,9,1.55,-6.6,603677
4464,2019-03-08,35.87,2020-06-12,40.56,50.89,65,28.51,13.07,603679
4465,2020-08-07,14.59,2020-12-18,13.37,17.5,19,16.28,-8.36,603683
4466,2021-03-05,15.79,2021-07-02,13.11,19.52,17,32.34,-16.97,603683
4467,2017-09-29,26.98,2018-01-26,21.64,30.94,16,17.02,-19.79,603688
4468,2019-11-08,12.24,2019-12-06,11.29,11.34,4,0.0,-7.76,603689
4469,2020-08-28,11.49,2020-09-18,11.16,11.37,3,0.0,-2.87,603689
4470,2021-09-24,12.45,2021-10-29,10.92,12.7,5,2.42,-12.29,603689
4471,2018-08-10,22.38,2018-09-07,24.79,24.79,4,10.13,10.77,603690
4472,2019-04-04,22.66,2019-05-24,18.35,21.38,7,0.61,-19.02,603690
4473,2019-08-23,21.94,2019-09-30,22.78,25.69,6,13.72,3.83,603690
4474,2017-08-04,40.52,2017-09-08,41.76,42.52,5,5.3,3.06,603696
4475,2020-07-17,36.67,2020-08-28,35.53,37.72,6,0.0,-3.11,603701
4476,2019-03-22,44.83,2020-11-27,80.1,125.77,87,164.39,78.67,603707
4477,2019-03-08,30.87,2020-11-20,43.44,78.98,88,158.61,40.72,603708
4478,2019-04-19,90.24,2019-05-17,61.08,72.77,4,0.0,-32.31,603716
4479,2020-09-11,60.45,2020-09-30,53.98,57.38,3,0.0,-10.7,603716
4480,2018-12-07,31.44,2019-01-04,26.15,32.52,4,0.0,-16.83,603718
4481,2020-01-17,37.6,2020-12-04,34.14,113.33,45,187.86,-9.2,603718
4482,2021-02-26,12.53,2021-06-11,11.17,13.44,15,0.0,-10.85,603725
4483,2021-09-24,12.64,2021-10-15,11.08,11.44,3,1.24,-12.34,603725
4484,2020-07-10,38.03,2020-10-23,27.23,34.3,15,0.0,-28.4,603726
4485,2020-07-24,21.42,2020-11-13,17.74,21.0,16,0.0,-17.18,603727
4486,2021-06-25,19.65,2022-02-18,17.37,32.35,33,73.18,-11.6,603727
4487,2021-04-30,26.81,2021-10-29,22.12,25.61,26,5.78,-17.49,603728
4488,2016-11-25,84.38,2016-12-23,75.55,81.48,4,0.0,-10.46,603729
4489,2018-04-13,72.91,2018-06-22,70.04,76.76,10,10.22,-3.94,603737
4490,2019-03-29,77.66,2021-10-08,367.74,669.52,131,653.12,373.53,603737
4491,2019-04-19,42.08,2019-05-10,32.48,40.03,3,0.0,-22.81,603738
4492,2015-12-04,24.23,2016-02-19,18.9,25.71,10,12.03,-22.0,603766
4493,2020-07-17,11.81,2021-01-22,9.86,14.31,27,22.2,-16.51,603767
4494,2021-08-27,18.88,2021-10-08,16.96,17.55,6,0.0,-10.17,603768
4495,2020-01-17,43.22,2020-05-08,35.81,42.87,15,6.85,-17.14,603776
4496,2020-07-10,42.69,2020-12-31,33.89,46.51,25,16.71,-20.61,603776
4497,2020-04-30,19.97,2020-11-20,19.23,31.47,29,29.24,-3.71,603777
4498,2021-12-31,22.07,2022-02-18,18.54,24.76,6,3.69,-15.99,603777
4499,2021-12-03,87.49,2022-02-25,69.04,91.31,11,11.56,-21.09,603786
4500,2020-07-17,21.58,2021-04-23,21.74,37.85,40,86.73,0.74,603787
4501,2016-05-20,33.03,2016-08-26,44.65,49.0,12,29.9,35.18,603788
4502,2017-03-31,39.58,2017-04-14,37.76,40.11,2,0.0,-4.6,603788
4503,2017-07-14,44.46,2017-09-01,43.17,45.07,7,4.04,-2.9,603788
4504,2018-04-20,42.09,2018-07-06,36.5,44.71,11,7.12,-13.28,603788
4505,2020-07-31,21.53,2020-09-04,18.05,22.37,5,1.64,-16.16,603789
4506,2021-06-18,22.98,2021-10-29,21.9,24.02,19,4.98,-4.7,603798
4507,2016-05-13,28.28,2018-08-24,70.61,128.95,117,302.84,149.68,603799
4508,2015-12-31,50.44,2016-01-22,36.41,40.34,3,0.0,-27.82,603806
4509,2016-07-01,53.28,2016-07-22,49.22,53.41,3,0.0,-7.62,603806
4510,2018-12-21,37.49,2019-01-11,39.4,39.4,3,4.82,5.09,603806
4511,2017-03-24,50.15,2017-04-28,47.58,48.03,5,0.0,-5.12,603808
4512,2021-02-19,30.7,2021-03-19,30.03,30.99,4,0.06,-2.18,603808
4513,2020-03-06,27.63,2020-04-30,23.83,26.69,8,0.0,-13.75,603809
4514,2021-08-06,47.9,2021-10-15,47.9,53.25,10,1.68,0.0,603809
4515,2019-04-30,30.23,2019-05-31,27.02,27.5,4,0.0,-10.62,603811
4516,2017-04-07,34.02,2017-05-19,32.68,35.7,6,7.14,-3.94,603818
4517,2019-12-06,16.82,2020-03-20,14.58,17.3,14,4.59,-13.32,603818
4518,2021-04-23,19.32,2021-10-08,19.32,21.64,24,10.18,0.0,603818
4519,2020-07-17,20.55,2021-01-22,19.48,32.45,27,63.56,-5.21,603819
4520,2020-02-14,28.74,2020-04-03,25.96,27.05,7,4.76,-9.67,603822
4521,2020-07-31,27.17,2020-11-13,24.53,28.82,15,1.95,-9.72,603822
4522,2019-12-06,20.74,2021-12-31,50.04,57.48,107,172.42,141.27,603826
4523,2020-07-24,21.2,2020-09-18,18.53,22.49,8,0.0,-12.59,603839
4524,2021-03-05,20.88,2021-05-07,16.31,20.88,9,7.46,-21.89,603856
4525,2021-07-23,37.8,2021-10-08,35.82,43.62,11,13.01,-5.24,603859
4526,2020-07-17,28.85,2020-10-09,26.55,32.75,12,12.74,-7.97,603860
4527,2017-11-17,42.69,2017-12-08,40.29,41.45,3,3.32,-5.62,603866
4528,2019-03-15,55.83,2020-02-28,64.22,71.07,49,22.92,15.03,603866
4529,2020-03-06,69.53,2021-03-26,71.39,95.6,55,33.99,2.68,603866
